Year,Province,District,Month,Card_Type,Gender,Age,Total_Cards
2025,Gaza,Chibuto,Agosto,Cartões de Crédito,Mulheres,Mais de 60,12.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Mulheres,Mais de 60,44.0
2025,Gaza,Chibuto,Agosto,Cartões de Crédito,Outros,,3.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Homens,17 a 21,396.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Homens,22 a 60,8842.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Homens,Mais de 60,1489.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Mulheres,0 a 16,44.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Mulheres,17 a 21,334.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Mulheres,22 a 60,7408.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Mulheres,Mais de 60,1028.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Outros,,50.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Chibuto,Agosto,Cartões de Débito,Homens,0 a 16,43.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Mulheres,22 a 60,175.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Mulheres,17 a 21,8.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Homens,17 a 21,1.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Homens,22 a 60,336.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Homens,Mais de 60,29.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Mulheres,22 a 60,121.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Mulheres,Mais de 60,12.0
2025,Gaza,Chibuto,Julho,Cartões de Crédito,Outros,,3.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Homens,0 a 16,43.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Homens,17 a 21,362.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Homens,22 a 60,8735.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Homens,Mais de 60,1468.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Mulheres,0 a 16,43.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Mulheres,17 a 21,309.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Mulheres,22 a 60,7263.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Mulheres,Mais de 60,994.0
2025,Gaza,Chibuto,Julho,Cartões de Débito,Outros,,50.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Homens,17 a 21,13.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Homens,22 a 60,293.0
2025,Gaza,Chibuto,Julho,Cartões pré-pagos,Homens,Mais de 60,71.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Homens,17 a 21,11.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Mulheres,22 a 60,7533.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Homens,22 a 60,299.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Homens,Mais de 60,65.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Mulheres,17 a 21,8.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Mulheres,22 a 60,157.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Mulheres,Mais de 60,44.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Outros,,18.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Homens,17 a 21,1.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Homens,22 a 60,332.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Homens,22 a 60,268.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Homens,Mais de 60,29.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Mulheres,22 a 60,123.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Mulheres,Mais de 60,11.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Outros,,3.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Homens,0 a 16,43.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Homens,17 a 21,441.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Homens,22 a 60,8735.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Homens,Mais de 60,1470.0
2025,Gaza,Chibuto,Outubro,Cartões de Débito,Mulheres,0 a 16,46.0
2025,Gaza,Chibuto,Outubro,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Homens,17 a 21,11.0
2025,Gaza,Chibuto,Setembro,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Outros,,52.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Mulheres,17 a 21,9.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Mulheres,22 a 60,178.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Mulheres,Mais de 60,44.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Outros,,18.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Homens,17 a 21,1.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Homens,22 a 60,333.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Homens,Mais de 60,29.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Mulheres,22 a 60,122.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Mulheres,Mais de 60,12.0
2025,Gaza,Chibuto,Setembro,Cartões de Crédito,Outros,,3.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Homens,0 a 16,44.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Homens,17 a 21,418.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Homens,22 a 60,8800.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Homens,Mais de 60,1440.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Mulheres,0 a 16,46.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Mulheres,17 a 21,344.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Mulheres,22 a 60,7383.0
2025,Gaza,Chibuto,Setembro,Cartões de Débito,Mulheres,Mais de 60,1003.0
2025,Gaza,Chibuto,Agosto,Cartões pré-pagos,Homens,Mais de 60,72.0
2025,Gaza,Bilene-Macia,Novembro,Cartões pré-pagos,Homens,17 a 21,11.0
2025,Gaza,Bilene-Macia,Novembro,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Novembro,Cartões de Débito,Outros,,188.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Homens,Mais de 60,8.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Mulheres,17 a 21,3.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Mulheres,22 a 60,27.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Mulheres,Mais de 60,4.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Outros,,1.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Homens,22 a 60,467.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Homens,22 a 60,43.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Homens,Mais de 60,57.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Mulheres,22 a 60,198.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Mulheres,Mais de 60,18.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Outros,,19.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Homens,0 a 16,96.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Homens,17 a 21,394.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Homens,22 a 60,10844.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Homens,Mais de 60,1468.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Mulheres,0 a 16,97.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Outros,,164.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Mulheres,17 a 21,45.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Mulheres,22 a 60,735.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Mulheres,Mais de 60,24.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Outros,,112.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Homens,22 a 60,471.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Homens,Mais de 60,56.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Mulheres,22 a 60,196.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Mulheres,Mais de 60,18.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Crédito,Outros,,19.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Homens,0 a 16,96.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Homens,17 a 21,384.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Homens,22 a 60,10779.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Homens,Mais de 60,1462.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Mulheres,0 a 16,95.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Mulheres,17 a 21,272.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Mulheres,22 a 60,7927.0
2025,Gaza,Bilene-Macia,Janeiro,Cartões de Débito,Mulheres,Mais de 60,712.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Mulheres,17 a 21,284.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Mulheres,22 a 60,8006.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Outros,,164.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Mulheres,Mais de 60,731.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Outros,,177.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Homens,22 a 60,48.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Homens,Mais de 60,8.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Mulheres,17 a 21,3.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Mulheres,22 a 60,32.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Mulheres,22 a 60,7608.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Mulheres,Mais de 60,5.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Homens,22 a 60,478.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Homens,Mais de 60,61.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Mulheres,22 a 60,206.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Mulheres,Mais de 60,18.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Crédito,Outros,,20.0
2025,Gaza,Bilene-Macia,Março,Cartões pré-pagos,Outros,,1.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Mulheres,17 a 21,306.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Mulheres,0 a 16,87.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Homens,Mais de 60,1475.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Homens,22 a 60,44.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Homens,Mais de 60,8.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Mulheres,17 a 21,3.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Mulheres,22 a 60,30.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Mulheres,Mais de 60,5.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões pré-pagos,Outros,,1.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Homens,22 a 60,480.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Homens,Mais de 60,60.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Mulheres,22 a 60,208.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Mulheres,Mais de 60,18.0
2025,Gaza,Bilene-Macia,Março,Cartões de Crédito,Outros,,19.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Homens,0 a 16,99.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Homens,17 a 21,400.0
2025,Gaza,Bilene-Macia,Março,Cartões de Débito,Homens,22 a 60,11084.0
2025,Gaza,Bilene-Macia,Fevereiro,Cartões de Débito,Mulheres,Mais de 60,714.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Débito,Homens,0 a 16,95.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Homens,Mais de 60,45.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Homens,17 a 21,57.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Mulheres,0 a 16,2.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Mulheres,22 a 60,551.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Mulheres,Mais de 60,80.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Outros,,104.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Homens,0 a 16,261.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Homens,17 a 21,1413.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Homens,22 a 60,35811.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Homens,Mais de 60,5609.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Homens,Mais de 60,258.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Mulheres,0 a 16,306.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Mulheres,22 a 60,31759.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Mulheres,Mais de 60,3311.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Outros,,902.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Homens,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Homens,17 a 21,63.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Homens,22 a 60,1115.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Homens,Mais de 60,45.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Mulheres,17 a 21,50.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Débito,Mulheres,17 a 21,1255.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Homens,22 a 60,1363.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Crédito,Mulheres,22 a 60,571.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Crédito,Mulheres,Mais de 60,87.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Crédito,Outros,,105.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Homens,0 a 16,257.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Homens,17 a 21,1310.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Homens,22 a 60,35482.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Homens,Mais de 60,5545.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Mulheres,0 a 16,303.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Mulheres,17 a 21,1180.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Mulheres,22 a 60,31307.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Mulheres,Mais de 60,3290.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões de Débito,Outros,,875.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Homens,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Homens,17 a 21,62.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Homens,22 a 60,1097.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Homens,Mais de 60,45.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Mulheres,17 a 21,46.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Mulheres,22 a 60,685.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Mulheres,Mais de 60,22.0
2025,Gaza,Cidade de Xai-Xai,Setembro,Cartões pré-pagos,Outros,,108.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Mulheres,22 a 60,697.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Homens,22 a 60,1145.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Mulheres,Mais de 60,22.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Outros,,109.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Homens,0 a 16,0.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Homens,22 a 60,1311.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Homens,Mais de 60,261.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Mulheres,0 a 16,2.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Mulheres,22 a 60,524.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Mulheres,Mais de 60,88.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Mulheres,Mais de 60,23.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Crédito,Outros,,104.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Homens,17 a 21,947.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Homens,22 a 60,36042.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Homens,Mais de 60,6034.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Mulheres,0 a 16,265.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Mulheres,17 a 21,841.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Mulheres,22 a 60,32192.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Mulheres,Mais de 60,3629.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Outros,,960.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões pré-pagos,Homens,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Dezembro,Cartões de Débito,Homens,0 a 16,228.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Mulheres,22 a 60,720.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Mulheres,17 a 21,49.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Mulheres,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Homens,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Homens,22 a 60,1339.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Homens,Mais de 60,248.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Mulheres,0 a 16,2.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Mulheres,22 a 60,542.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Mulheres,Mais de 60,75.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Crédito,Outros,,102.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Homens,0 a 16,264.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Homens,17 a 21,1467.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Homens,22 a 60,35926.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Homens,Mais de 60,5618.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Mulheres,0 a 16,306.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Mulheres,17 a 21,1288.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Mulheres,22 a 60,31922.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Mulheres,Mais de 60,3311.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões de Débito,Outros,,911.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Homens,0 a 16,1.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Homens,17 a 21,64.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Homens,22 a 60,1134.0
2025,Gaza,Cidade de Xai-Xai,Novembro,Cartões pré-pagos,Homens,Mais de 60,45.0
2025,Gaza,Cidade de Xai-Xai,Outubro,Cartões pré-pagos,Outros,,109.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Débito,Homens,17 a 21,460.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Débito,Homens,22 a 60,11071.0
2025,Gaza,Bilene-Macia,Abril,Cartões de Débito,Homens,Mais de 60,1460.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Homens,22 a 60,484.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Homens,Mais de 60,57.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Mulheres,0 a 16,0.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Mulheres,17 a 21,0.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Mulheres,22 a 60,206.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Mulheres,Mais de 60,18.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Crédito,Outros,,20.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Débito,Homens,0 a 16,98.0
2025,Gaza,Bilene-Macia,Setembro,Cartões de Débito,Homens,17 a 21,552.0
