Year,Month,Category,Metric,Sub_Metric,Value
2024,Junho,Internet_Banking,Quantidade de subscritores,,723162.0
2024,Janeiro,Internet_Banking,Volume das transferências efectuadas,,1561710.0
2024,Dezembro,Internet_Banking,Volume dos pagamentos  efectuados,,72733.0
2024,Outubro,Internet_Banking,Volume das transferências efectuadas,,1728142.0
2024,Maio,Internet_Banking,Volume das transferências efectuadas,,1588634.0
2024,Junho,Internet_Banking,Volume das transferências efectuadas,,1630645.0
2024,Julho,Internet_Banking,Volume das transferências efectuadas,,1748539.0
2024,Agosto,Internet_Banking,Volume das transferências efectuadas,,1743053.0
2024,Setembro,Internet_Banking,Volume das transferências efectuadas,,1729481.0
2024,Novembro,Internet_Banking,Volume das transferências efectuadas,,1727464.0
2024,Dezembro,Internet_Banking,Volume das transferências efectuadas,,1748237.0
2024,Janeiro,Internet_Banking,Valor das transferências efectuadas,,93999448676.95592
2024,Fevereiro,Internet_Banking,Valor das transferências efectuadas,,86658039491.88345
2024,Março,Internet_Banking,Valor das transferências efectuadas,,91217175335.64471
2024,Maio,Internet_Banking,Valor das transferências efectuadas,,110268843607.48204
2024,Dezembro,Internet_Banking,Valor dos pagamentos efectuados,,3474947443.6000004
2024,Janeiro,Internet_Banking,Valor dos pagamentos efectuados,,2045674544.84
2024,Novembro,Internet_Banking,Volume dos pagamentos  efectuados,,92222.0
2025,Dezembro,Internet_Banking,Valor dos pagamentos efectuados,,4850487745.399999
2025,Março,Internet_Banking,Valor das transferências efectuadas,,120779795317.03316
2025,Julho,Internet_Banking,Valor das transferências efectuadas,,152707223501.197
2025,Setembro,Internet_Banking,Valor dos pagamentos efectuados,,5494962778.469999
2025,Agosto,Internet_Banking,Valor dos pagamentos efectuados,,4684083422.830001
2025,Julho,Internet_Banking,Valor dos pagamentos efectuados,,5079239400.09
2025,Junho,Internet_Banking,Valor dos pagamentos efectuados,,4305060825.530001
2025,Maio,Internet_Banking,Valor dos pagamentos efectuados,,4153186484.269999
2025,Abril,Internet_Banking,Valor dos pagamentos efectuados,,3815574974.9699993
2025,Março,Internet_Banking,Valor dos pagamentos efectuados,,3214941216.3999987
2025,Outubro,Internet_Banking,Valor dos pagamentos efectuados,,5074699726.46
2025,Janeiro,Internet_Banking,Valor dos pagamentos efectuados,,4183546299.65
2025,Dezembro,Internet_Banking,Volume dos pagamentos  efectuados,,70889.0
2025,Novembro,Internet_Banking,Volume dos pagamentos  efectuados,,65992.0
2025,Setembro,Internet_Banking,Volume dos pagamentos  efectuados,,90895.0
2025,Fevereiro,Internet_Banking,Valor dos pagamentos efectuados,,3807869781.7199993
2025,Fevereiro,Internet_Banking,Volume dos pagamentos  efectuados,,87739.0
