Province,District,Month,Account_Currency,Gender,Total_Accounts,Year,Age
Manica,Machaze,Janeiro,Em Meticais,Outros,0.0,2020,
Manica,Macossa,Janeiro,Em Meticais,Outros,0.0,2020,
Manica,Mossurize,Janeiro,Em Meticais,Outros,137.0,2020,
Sofala,Caia,Janeiro,Em Meticais,Outros,223.0,2020,
Manica,Sussundenga,Janeiro,Em Meticais,Outros,0.0,2020,
Manica,Tambara,Janeiro,Em Meticais,Outros,58.0,2020,
Manica,Macate,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Cidade de Tete,Janeiro,Em Meticais,Outros,5171.0,2020,
Tete,Angónia,Janeiro,Em Meticais,Outros,348.0,2020,
Tete,Cahora-Bassa,Janeiro,Em Meticais,Outros,292.0,2020,
Tete,Changara,Janeiro,Em Meticais,Outros,53.0,2020,
Tete,Chifunde,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Chiuta,Janeiro,Em Meticais,Outros,54.0,2020,
Tete,Macanga,Janeiro,Em Meticais,Outros,24.0,2020,
Tete,Mágoe,Janeiro,Em Meticais,Outros,0.0,2020,
Sofala,Muanza,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Maravia,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Mutarara,Janeiro,Em Meticais,Outros,68.0,2020,
Tete,Tsangano,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Zumbo,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Doa,Janeiro,Em Meticais,Outros,0.0,2020,
Tete,Marara,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Cidade de Quelimane,Janeiro,Em Meticais,Outros,3478.0,2020,
Zambézia,Alto Molócuè,Janeiro,Em Meticais,Outros,258.0,2020,
Manica,Vanduzi,Janeiro,Em Meticais,Outros,2.0,2020,
Tete,Moatize,Janeiro,Em Meticais,Outros,365.0,2020,
Zambézia,Gurúè,Janeiro,Em Meticais,Outros,516.0,2020,
Zambézia,Ile,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Inhassunge,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Lugela,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Gilé,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Maganja da Costa,Janeiro,Em Meticais,Outros,173.0,2020,
Zambézia,Milange,Janeiro,Em Meticais,Outros,222.0,2020,
Zambézia,Mocuba,Janeiro,Em Meticais,Outros,849.0,2020,
Zambézia,Mopeia,Janeiro,Em Meticais,Outros,56.0,2020,
Zambézia,Morrumbala,Janeiro,Em Meticais,Outros,330.0,2020,
Zambézia,Namacurra,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Angoche,Janeiro,Em Meticais,Outros,195.0,2020,
Nampula,Ilha de Moçambique,Janeiro,Em Meticais,Outros,111.0,2020,
Zambézia,Pebane,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Molumbo,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Mocubela,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Mulevala,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Luabo,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Derre,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Cidade de Nampula,Janeiro,Em Meticais,Outros,8948.0,2020,
Nampula,Cidade de Nacala-Porto,Janeiro,Em Meticais,Outros,1843.0,2020,
Zambézia,Namarroi,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Cidade de Pemba,Janeiro,Em Meticais,Outros,2577.0,2020,
Nampula,Lalaua,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Murrupula,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Meconta (Namialo),Janeiro,Em Meticais,Outros,285.0,2020,
Nampula,Mecuburi,Janeiro,Em Meticais,Outros,5.0,2020,
Nampula,Memba,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Mogincual,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Mogovolas,Janeiro,Em Meticais,Outros,115.0,2020,
Nampula,Moma,Janeiro,Em Meticais,Outros,33.0,2020,
Nampula,Monapo,Janeiro,Em Meticais,Outros,286.0,2020,
Nampula,Mossuril,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Ancuabe,Janeiro,Em Meticais,Outros,13.0,2020,
Nampula,Malema,Janeiro,Em Meticais,Outros,101.0,2020,
Nampula,Nacala-Velha,Janeiro,Em Meticais,Outros,130.0,2020,
Nampula,Nacaroa,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Namapa-Erati,Janeiro,Em Meticais,Outros,153.0,2020,
Nampula,Rapale-Nampula,Janeiro,Em Meticais,Outros,11.0,2020,
Nampula,Ribaué,Janeiro,Em Meticais,Outros,139.0,2020,
Nampula,Liupo,Janeiro,Em Meticais,Outros,0.0,2020,
Nampula,Larde,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Cabo Delgado,Janeiro,Em Meticais,Outros,4102.0,2020,
Nampula,Muecate,Janeiro,Em Meticais,Outros,0.0,2020,
Zambézia,Nicoadala,Janeiro,Em Meticais,Outros,91.0,2020,
Cabo Delgado,Balama,Janeiro,Em Meticais,Outros,38.0,2020,
Inhambane,Cidade de Inhambane,Janeiro,Em Moeda Estrangeira,Homens,503.0,2020,
Cabo Delgado,Macomia,Janeiro,Em Meticais,Outros,58.0,2020,
Cabo Delgado,Mecufi,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Meluco,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Mocimboa da Praia,Janeiro,Em Meticais,Outros,91.0,2020,
Cabo Delgado,Montepuez,Janeiro,Em Meticais,Outros,327.0,2020,
Cabo Delgado,Mueda,Janeiro,Em Meticais,Outros,300.0,2020,
Cabo Delgado,Muidumbe,Janeiro,Em Meticais,Outros,2.0,2020,
Gaza,Bilene-Macia,Janeiro,Em Moeda Estrangeira,Homens,594.0,2020,
Cabo Delgado,Namuno,Janeiro,Em Meticais,Outros,1.0,2020,
Cabo Delgado,Palma,Janeiro,Em Meticais,Outros,78.0,2020,
Cabo Delgado,Pemba-Metuge,Janeiro,Em Meticais,Outros,509.0,2020,
Cabo Delgado,Quissanga,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Cidade de Lichinga,Janeiro,Em Meticais,Outros,1461.0,2020,
Niassa,Cuamba,Janeiro,Em Meticais,Outros,350.0,2020,
Niassa,Lago,Janeiro,Em Meticais,Outros,38.0,2020,
Niassa,Manjune,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Mandimba,Janeiro,Em Meticais,Outros,0.0,2020,
Cabo Delgado,Ibo,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Marrupa,Janeiro,Em Meticais,Outros,92.0,2020,
Niassa,Maúa,Janeiro,Em Meticais,Outros,13.0,2020,
Niassa,Mavago,Janeiro,Em Meticais,Outros,1.0,2020,
Niassa,Mecula,Janeiro,Em Meticais,Outros,3.0,2020,
Niassa,Metarica,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Muembe,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,N´gauma,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Nipepe,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Sanga,Janeiro,Em Meticais,Outros,0.0,2020,
Niassa,Chimbunhila,Janeiro,Em Meticais,Outros,0.0,2020,
Província de Maputo,Cidade de Maputo,Janeiro,Em Moeda Estrangeira,Homens,42481.0,2020,
Cabo Delgado,Nangade,Janeiro,Em Meticais,Outros,12.0,2020,
Província de Maputo,Cidade da Matola,Janeiro,Em Moeda Estrangeira,Homens,3355.0,2020,
Província de Maputo,Magude,Janeiro,Em Moeda Estrangeira,Homens,163.0,2020,
Província de Maputo,Manhiça,Janeiro,Em Moeda Estrangeira,Homens,532.0,2020,
Província de Maputo,Marracuene,Janeiro,Em Moeda Estrangeira,Homens,103.0,2020,
Província de Maputo,Matutuíne,Janeiro,Em Moeda Estrangeira,Homens,486.0,2020,
Província de Maputo,Namaacha,Janeiro,Em Moeda Estrangeira,Homens,46.0,2020,
Província de Maputo,Moamba,Janeiro,Em Moeda Estrangeira,Homens,20126.0,2020,
Gaza,Cidade de Xai-Xai,Janeiro,Em Moeda Estrangeira,Homens,3094.0,2020,
Niassa,Mecanhelas,Janeiro,Em Meticais,Outros,15.0,2020,
Província de Maputo,Boane,Janeiro,Em Moeda Estrangeira,Homens,202.0,2020,
Gaza,Chibuto,Janeiro,Em Moeda Estrangeira,Homens,920.0,2020,
Gaza,Chicualacuala,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Gaza,Chigubo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Gaza,Chókwè,Janeiro,Em Moeda Estrangeira,Homens,750.0,2020,
Gaza,Guijá,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Gaza,Mabalane,Janeiro,Em Moeda Estrangeira,Homens,16.0,2020,
Gaza,Manjacaze,Janeiro,Em Moeda Estrangeira,Homens,41.0,2020,
Gaza,Massangena,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Gaza,Massingir,Janeiro,Em Moeda Estrangeira,Homens,31.0,2020,
Gaza,Chonguene,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Gaza,Mapai,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Inhambane,Massinga,Janeiro,Em Moeda Estrangeira,Homens,986.0,2020,
Inhambane,Morrumbene,Janeiro,Em Moeda Estrangeira,Homens,222.0,2020,
Inhambane,Cidade de Maxixe,Janeiro,Em Moeda Estrangeira,Homens,1186.0,2020,
Inhambane,Funhaloro,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Inhambane,Govuro,Janeiro,Em Moeda Estrangeira,Homens,5.0,2020,
Inhambane,Homoine,Janeiro,Em Moeda Estrangeira,Homens,5.0,2020,
Inhambane,Inharrime,Janeiro,Em Moeda Estrangeira,Homens,340.0,2020,
Inhambane,Inhassoro,Janeiro,Em Moeda Estrangeira,Homens,108.0,2020,
Inhambane,Jangamo,Janeiro,Em Moeda Estrangeira,Homens,121.0,2020,
Inhambane,Mabote,Janeiro,Em Moeda Estrangeira,Homens,9.0,2020,
Gaza,Limpopo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Machaze,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Inhambane,Panda,Janeiro,Em Moeda Estrangeira,Homens,8.0,2020,
Sofala,Machanga,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Inhambane,Zavala (Quissico),Janeiro,Em Moeda Estrangeira,Homens,506.0,2020,
Sofala,Cidade da Beira,Janeiro,Em Moeda Estrangeira,Homens,4520.0,2020,
Sofala,Buzi,Janeiro,Em Moeda Estrangeira,Homens,8.0,2020,
Sofala,Caia,Janeiro,Em Moeda Estrangeira,Homens,45.0,2020,
Sofala,Chemba,Janeiro,Em Moeda Estrangeira,Homens,1.0,2020,
Sofala,Cheringoma,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Sofala,Chibabava,Janeiro,Em Moeda Estrangeira,Homens,30.0,2020,
Sofala,Dondo,Janeiro,Em Moeda Estrangeira,Homens,56.0,2020,
Cabo Delgado,Chiúre,Janeiro,Em Meticais,Outros,96.0,2020,
Inhambane,Vilankulo,Janeiro,Em Moeda Estrangeira,Homens,377.0,2020,
Sofala,Maringue,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Sofala,Marromeu,Janeiro,Em Moeda Estrangeira,Homens,12.0,2020,
Sofala,Muanza,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Sofala,Nhamatanda,Janeiro,Em Moeda Estrangeira,Homens,13.0,2020,
Manica,Cidade de Chimoio,Janeiro,Em Moeda Estrangeira,Homens,1985.0,2020,
Manica,Bárue,Janeiro,Em Moeda Estrangeira,Homens,3.0,2020,
Manica,Gondola,Janeiro,Em Moeda Estrangeira,Homens,254.0,2020,
Manica,Guro,Janeiro,Em Moeda Estrangeira,Homens,6.0,2020,
Sofala,Gorongoza,Janeiro,Em Moeda Estrangeira,Homens,31.0,2020,
Sofala,Buzi,Janeiro,Em Meticais,Outros,128.0,2020,
Manica,Macossa,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Sussundenga,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Vanduzi,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Cidade de Tete,Janeiro,Em Moeda Estrangeira,Homens,2948.0,2020,
Tete,Angónia,Janeiro,Em Moeda Estrangeira,Homens,59.0,2020,
Tete,Cahora-Bassa,Janeiro,Em Moeda Estrangeira,Homens,1038.0,2020,
Tete,Changara,Janeiro,Em Moeda Estrangeira,Homens,4.0,2020,
Tete,Chifunde,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Derre,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Chiuta,Janeiro,Em Moeda Estrangeira,Homens,8.0,2020,
Tete,Mágoe,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Maravia,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Moatize,Janeiro,Em Moeda Estrangeira,Homens,320.0,2020,
Tete,Mutarara,Janeiro,Em Moeda Estrangeira,Homens,2.0,2020,
Tete,Tsangano,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Zumbo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Doa,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Marara,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Tete,Macanga,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Macate,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Tambara,Janeiro,Em Moeda Estrangeira,Homens,26.0,2020,
Zambézia,Cidade de Quelimane,Janeiro,Em Moeda Estrangeira,Homens,1816.0,2020,
Zambézia,Alto Molócuè,Janeiro,Em Moeda Estrangeira,Homens,63.0,2020,
Zambézia,Inhassunge,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Lugela,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Gilé,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Maganja da Costa,Janeiro,Em Moeda Estrangeira,Homens,16.0,2020,
Zambézia,Milange,Janeiro,Em Moeda Estrangeira,Homens,28.0,2020,
Zambézia,Mocuba,Janeiro,Em Moeda Estrangeira,Homens,215.0,2020,
Zambézia,Mopeia,Janeiro,Em Moeda Estrangeira,Homens,15.0,2020,
Zambézia,Morrumbala,Janeiro,Em Moeda Estrangeira,Homens,43.0,2020,
Nampula,Cidade de Nampula,Janeiro,Em Moeda Estrangeira,Homens,2922.0,2020,
Zambézia,Namacurra,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Nicoadala,Janeiro,Em Moeda Estrangeira,Homens,2.0,2020,
Zambézia,Pebane,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Molumbo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Mocubela,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Mulevala,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Luabo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Gurúè,Janeiro,Em Moeda Estrangeira,Homens,152.0,2020,
Zambézia,Chinde,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Namarroi,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Cidade de Nacala-Porto,Janeiro,Em Moeda Estrangeira,Homens,763.0,2020,
Nampula,Angoche,Janeiro,Em Moeda Estrangeira,Homens,57.0,2020,
Cabo Delgado,Ancuabe,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Lalaua,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Malema,Janeiro,Em Moeda Estrangeira,Homens,6.0,2020,
Nampula,Meconta (Namialo),Janeiro,Em Moeda Estrangeira,Homens,122.0,2020,
Nampula,Mecuburi,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Memba,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Mogincual,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Mogovolas,Janeiro,Em Moeda Estrangeira,Homens,7.0,2020,
Nampula,Larde,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Ilha de Moçambique,Janeiro,Em Moeda Estrangeira,Homens,28.0,2020,
Nampula,Moma,Janeiro,Em Moeda Estrangeira,Homens,5.0,2020,
Nampula,Muecate,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Murrupula,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Nacala-Velha,Janeiro,Em Moeda Estrangeira,Homens,32.0,2020,
Nampula,Nacaroa,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Namapa-Erati,Janeiro,Em Moeda Estrangeira,Homens,23.0,2020,
Nampula,Rapale-Nampula,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Ribaué,Janeiro,Em Moeda Estrangeira,Homens,22.0,2020,
Nampula,Monapo,Janeiro,Em Moeda Estrangeira,Homens,30.0,2020,
Nampula,Mossuril,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Zambézia,Ile,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Nampula,Liupo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,Manjune,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Balama,Janeiro,Em Moeda Estrangeira,Homens,3.0,2020,
Cabo Delgado,Chiúre,Janeiro,Em Moeda Estrangeira,Homens,7.0,2020,
Cabo Delgado,Ibo,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Macomia,Janeiro,Em Moeda Estrangeira,Homens,17.0,2020,
Cabo Delgado,Mecufi,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Meluco,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Mocimboa da Praia,Janeiro,Em Moeda Estrangeira,Homens,32.0,2020,
Cabo Delgado,Cidade de Pemba,Janeiro,Em Moeda Estrangeira,Homens,1139.0,2020,
Cabo Delgado,Cabo Delgado,Janeiro,Em Moeda Estrangeira,Homens,1690.0,2020,
Cabo Delgado,Montepuez,Janeiro,Em Moeda Estrangeira,Homens,117.0,2020,
Cabo Delgado,Namuno,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Nangade,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Cabo Delgado,Palma,Janeiro,Em Moeda Estrangeira,Homens,24.0,2020,
Cabo Delgado,Pemba-Metuge,Janeiro,Em Moeda Estrangeira,Homens,313.0,2020,
Cabo Delgado,Quissanga,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,Cidade de Lichinga,Janeiro,Em Moeda Estrangeira,Homens,544.0,2020,
Niassa,Cuamba,Janeiro,Em Moeda Estrangeira,Homens,138.0,2020,
Cabo Delgado,Mueda,Janeiro,Em Moeda Estrangeira,Homens,37.0,2020,
Cabo Delgado,Muidumbe,Janeiro,Em Moeda Estrangeira,Homens,1.0,2020,
Niassa,Lago,Janeiro,Em Moeda Estrangeira,Homens,2.0,2020,
Niassa,Mandimba,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Manica,Mossurize,Janeiro,Em Moeda Estrangeira,Homens,41.0,2020,
Niassa,Mavago,Janeiro,Em Moeda Estrangeira,Homens,1.0,2020,
Niassa,Mecanhelas,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,Mecula,Janeiro,Em Moeda Estrangeira,Homens,1.0,2020,
Niassa,Metarica,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,Muembe,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,N´gauma,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Niassa,Nipepe,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Inhambane,Inhassoro,Janeiro,Em Moeda Estrangeira,Mulheres,36.0,2020,
Niassa,Maúa,Janeiro,Em Moeda Estrangeira,Homens,4.0,2020,
Niassa,Sanga,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Província de Maputo,Cidade da Matola,Janeiro,Em Moeda Estrangeira,Mulheres,1225.0,2020,
Província de Maputo,Boane,Janeiro,Em Moeda Estrangeira,Mulheres,59.0,2020,
Província de Maputo,Magude,Janeiro,Em Moeda Estrangeira,Mulheres,30.0,2020,
Província de Maputo,Manhiça,Janeiro,Em Moeda Estrangeira,Mulheres,54.0,2020,
Província de Maputo,Marracuene,Janeiro,Em Moeda Estrangeira,Mulheres,6.0,2020,
Província de Maputo,Matutuíne,Janeiro,Em Moeda Estrangeira,Mulheres,219.0,2020,
Província de Maputo,Namaacha,Janeiro,Em Moeda Estrangeira,Mulheres,14.0,2020,
Niassa,Chimbunhila,Janeiro,Em Moeda Estrangeira,Homens,0.0,2020,
Província de Maputo,Cidade de Maputo,Janeiro,Em Moeda Estrangeira,Mulheres,24330.0,2020,
Inhambane,Jangamo,Janeiro,Em Moeda Estrangeira,Mulheres,9.0,2020,
Província de Maputo,Moamba,Janeiro,Em Moeda Estrangeira,Mulheres,88.0,2020,
Gaza,Bilene-Macia,Janeiro,Em Moeda Estrangeira,Mulheres,57.0,2020,
Gaza,Chicualacuala,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Gaza,Chigubo,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Gaza,Chókwè,Janeiro,Em Moeda Estrangeira,Mulheres,66.0,2020,
Gaza,Guijá,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Gaza,Mabalane,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Gaza,Manjacaze,Janeiro,Em Moeda Estrangeira,Mulheres,6.0,2020,
Gaza,Massangena,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Gaza,Massingir,Janeiro,Em Moeda Estrangeira,Mulheres,6.0,2020,
Gaza,Cidade de Xai-Xai,Janeiro,Em Moeda Estrangeira,Mulheres,610.0,2020,
Gaza,Chonguene,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Gaza,Limpopo,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Inhambane,Cidade de Inhambane,Janeiro,Em Moeda Estrangeira,Mulheres,178.0,2020,
Inhambane,Cidade de Maxixe,Janeiro,Em Moeda Estrangeira,Mulheres,331.0,2020,
Inhambane,Funhaloro,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Inhambane,Govuro,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Inhambane,Homoine,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Inhambane,Inharrime,Janeiro,Em Moeda Estrangeira,Mulheres,29.0,2020,
Gaza,Chibuto,Janeiro,Em Moeda Estrangeira,Mulheres,8.0,2020,
Gaza,Mapai,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Tsangano,Janeiro,Em Meticais,Mulheres,0.0,2020,
Inhambane,Mabote,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Manica,Macossa,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Inhambane,Panda,Janeiro,Em Moeda Estrangeira,Mulheres,3.0,2020,
Inhambane,Vilankulo,Janeiro,Em Moeda Estrangeira,Mulheres,81.0,2020,
Inhambane,Zavala (Quissico),Janeiro,Em Moeda Estrangeira,Mulheres,19.0,2020,
Sofala,Cidade da Beira,Janeiro,Em Moeda Estrangeira,Mulheres,2086.0,2020,
Sofala,Buzi,Janeiro,Em Moeda Estrangeira,Mulheres,5.0,2020,
Sofala,Caia,Janeiro,Em Moeda Estrangeira,Mulheres,35.0,2020,
Sofala,Chemba,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Manica,Gondola,Janeiro,Em Moeda Estrangeira,Mulheres,74.0,2020,
Inhambane,Morrumbene,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Sofala,Cheringoma,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Sofala,Gorongoza,Janeiro,Em Moeda Estrangeira,Mulheres,3.0,2020,
Sofala,Machanga,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Sofala,Maringue,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Sofala,Marromeu,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Sofala,Muanza,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Sofala,Nhamatanda,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Manica,Cidade de Chimoio,Janeiro,Em Moeda Estrangeira,Mulheres,884.0,2020,
Sofala,Chibabava,Janeiro,Em Moeda Estrangeira,Mulheres,3.0,2020,
Sofala,Dondo,Janeiro,Em Moeda Estrangeira,Mulheres,17.0,2020,
Inhambane,Massinga,Janeiro,Em Moeda Estrangeira,Mulheres,30.0,2020,
Manica,Bárue,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Niassa,Marrupa,Janeiro,Em Moeda Estrangeira,Homens,10.0,2020,
Manica,Mossurize,Janeiro,Em Moeda Estrangeira,Mulheres,7.0,2020,
Manica,Sussundenga,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Manica,Tambara,Janeiro,Em Moeda Estrangeira,Mulheres,6.0,2020,
Manica,Macate,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Manica,Vanduzi,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Cidade de Tete,Janeiro,Em Moeda Estrangeira,Mulheres,1089.0,2020,
Tete,Angónia,Janeiro,Em Moeda Estrangeira,Mulheres,25.0,2020,
Manica,Machaze,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Manica,Guro,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Cahora-Bassa,Janeiro,Em Moeda Estrangeira,Mulheres,127.0,2020,
Tete,Chiuta,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Tete,Macanga,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Tete,Mágoe,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Maravia,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Moatize,Janeiro,Em Moeda Estrangeira,Mulheres,56.0,2020,
Tete,Mutarara,Janeiro,Em Moeda Estrangeira,Mulheres,1.0,2020,
Tete,Tsangano,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Changara,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Chifunde,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Doa,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Tete,Marara,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
Zambézia,Cidade de Quelimane,Janeiro,Em Moeda Estrangeira,Mulheres,1101.0,2020,
Zambézia,Chinde,Janeiro,Em Moeda Estrangeira,Mulheres,0.0,2020,
